Winery,Wine,year,vintage_rating,vintage_rating_count,wine_rating_count,wine_rating,region,price,cepages,latitude,longitude,dept,station,altitude,GDD,TM_summer,TX_summer,temp_amp_summer,hot_days,rainy_days_summer,rain_June,rain_SepOct,frost_days_Apr,avg_TM_Apr,dist_km
Domaine Comte Georges de Vogüé,Chambolle-Musigny Premier Cru 2016,2016.0,4.4,33,2606,4.4,chambolle-musigny-premier-cru,898.75,pinot-noir,47.186,4.968,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,12.859451592638594
Hubert Lignier,Clos de la Roche Grand Cru 2012,2012.0,4.4,716,716,4.4,clos-de-la-roche,898.75,pinot-noir,47.1808,4.934481,21,21473001,219,1346.75,19.793548387096777,25.651612903225804,11.359677419354842,0.0,4.0,95.9,138.7,1.0,9.416666666666666,15.120852918471774
Château Margaux,Château Margaux (Premier Grand Cru Classé) 2022,2022.0,4.6,53109,53109,4.6,margaux,899.8,cabernet-sauvignon,45.03212,-0.66832,33,33415001,42,2152.95,23.811475409836067,31.193548387096776,14.404838709677419,16.0,1.0,114.60000000000001,93.10000000000001,2.0,12.303333333333335,15.385442876263323
Jacques-Frederic Mugnier,Chambolle-Musigny Premier Cru Les Fuées 2022,2022.0,4.4,745,745,4.4,chambolle-musigny-premier-cru,900.0,pinot-noir,47.186,4.968,21,21564001,203,1681.6,22.162903225806453,30.66290322580645,16.946774193548386,5.0,0.0,130.2,128.5,4.0,10.320000000000002,10.602931211389835
Clos Rougeard,Les Poyeux Saumur Champigny 2016,2016.0,4.6,94,2596,4.5,saumur-champigny,900.0,cabernet-franc,47.25,-0.08333,49,49215002,58,1427.05,20.801612903225806,27.53387096774193,13.31451612903226,7.0,0.0,35.0,56.5,1.0,9.81333333333333,14.048748160124559
Maison Leroy,Volnay Santenots Premier Cru 2010,2010.0,4.2,96,96,4.2,volnay-premier-cru,900.0,pinot-noir,46.9442,4.7658,71,71378001,240,1364.4499999999998,20.36774193548387,25.91129032258064,10.566129032258065,0.0,5.0,98.8,163.20000000000002,0.0,12.149999999999999,8.794760923762487
Domaine Nicole Lamarche (François Lamarche),La Grande Rue Grand Cru Monopole 2022,2022.0,4.4,1853,1853,4.4,la-grande-rue,900.0,pinot-noir,43.654347,3.185772,34,34028003,373,2187.7,25.150000000000002,32.02903225806452,13.838709677419352,10.0,2.0,28.2,122.0,1.0,12.153333333333334,3.584030313489259
Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé) 2016,2016.0,4.7,803,86784,4.6,pauillac,907.14,cabernet-sauvignon,45.1912,-0.7518,33,33314005,26,1597.1,20.954838709677418,27.24032258064516,12.048387096774194,5.0,0.0,78.4,76.00000000000004,0.0,11.34,3.539512955264097
Domaine Prieuré Roch,Clos de Vougeot 2017,2017.0,4.4,714,714,4.4,clos-de-vougeot,910.8,pinot-noir,47.1639,4.9509,21,21590001,246,1461.55,20.466129032258067,26.679032258064517,11.533870967741935,0.0,5.0,74.9,47.900000000000006,0.0,10.510000000000002,14.757997703159328
Domaine Dujac,Chambolle-Musigny 1er Cru 'Les Gruenchers' 2019,2019.0,4.4,342,342,4.4,chambolle-musigny-les-gruenchers,921.25,pinot-noir,45.859582,3.458747,42,42040001,1261,760.4,16.682258064516127,21.92741935483871,9.566129032258067,0.0,8.0,65.19999999999999,216.19999999999996,10.0,4.436666666666667,28.055428625079845
Domaine Sylvain Cathiard,Chambolle-Musigny 'Les Clos de l'Orme' 2020,2020.0,4.3,621,621,4.3,chambolle-musigny,921.25,pinot-noir,47.185,4.9681,21,21473001,219,1623.5500000000002,22.554838709677423,29.01290322580645,13.156451612903227,9.0,2.0,54.9,200.1,3.0,13.55,12.933130253165713
Domaine Cecile Tremblay,Morey-Saint-Denis Tres Girard 2017,2017.0,4.5,61,467,4.4,morey-saint-denis,921.25,pinot-noir,47.199,4.9507,21,21473001,219,1455.8999999999999,21.069354838709682,27.416129032258063,12.080645161290324,0.0,4.0,68.9,67.6,3.0,10.136666666666665,12.906154751478722
Domaine Sylvain Cathiard,Chambolle-Musigny 'Les Clos de l'Orme' 2019,2019.0,4.4,33,621,4.3,chambolle-musigny,921.25,pinot-noir,47.185,4.9681,21,21473001,219,1543.6,22.24516129032258,28.9741935483871,13.490322580645165,4.0,3.0,35.3,130.0,2.0,10.386666666666667,12.933130253165713
M. Chapoutier,Ermitage Le Pavillon 2010,2010.0,4.6,169,4470,4.5,hermitage,921.25,shiraz-syrah,45.0616,4.8472,26,26179001,153,1648.9,22.48225806451613,29.585483870967742,13.75,3.0,3.0,76.5,195.5,0.0,13.15666666666667,2.871917538456766
Clos Frantin,Richebourg Grand Cru 2019,2019.0,4.0,286,286,4.0,richebourg,927.7,pinot-noir,46.577721,1.77166,18,18187004,462,1387.2000000000003,21.053225806451614,27.299999999999997,12.27258064516129,3.0,1.0,77.19999999999999,180.2,2.0,9.676666666666668,39.407524313981135
Robert Groffier,Les Amoureuses Chambolle-Musigny 1er Cru 2022,2022.0,4.5,1898,1898,4.5,chambolle-musigny-les-amoureuses,933.06,pinot-noir,43.482675,1.220464,32,32182001,251,2223.2,24.627419354838715,31.166129032258063,12.92741935483871,14.0,1.0,54.5,72.59999999999998,2.0,11.53,27.774277819220316
Domaine Jamet,Côte-Rôtie Côte Brune 2020,2020.0,4.5,734,734,4.5,cote-rotie,933.75,shiraz-syrah,45.48118,4.79933,42,42018001,425,1585.8000000000002,22.31935483870968,28.895161290322577,12.70322580645161,6.0,1.0,75.2,44.2,2.0,13.269999999999998,13.49775508940108
Château Margaux,Château Margaux (Premier Grand Cru Classé) 2019,2019.0,4.6,115,53109,4.6,margaux,935.0,cabernet-sauvignon,45.03212,-0.66832,33,33415001,42,1813.3,22.22903225806452,29.258064516129036,13.038709677419357,5.0,1.0,97.30000000000001,154.89999999999998,0.0,12.216666666666667,15.385442876263323
Henri Naudin-Ferrand,Echézeaux Grand Cru 2022,2022.0,4.4,385,385,4.4,echezeaux,936.0,pinot-noir,47.250529,4.905824,21,21231001,241,1767.6000000000001,22.943548387096776,30.26935483870968,14.780645161290321,5.0,1.0,141.6,154.69999999999993,3.0,10.806666666666667,11.581396662822998
Domaine du Clos de Tart,Clos de Tart Grand Cru Monopole 2014,2014.0,4.5,376,6159,4.5,clos-de-tart,939.8,pinot-noir,47.886801,3.092411,89,89133001,170,1295.5,18.185483870967737,23.69516129032258,9.983870967741932,1.0,7.0,65.0,126.2,1.0,11.443333333333333,12.513754512325088
Domaine Jamet,Côte-Rôtie 2015,2015.0,4.4,474,8952,4.4,cote-rotie,945.0,shiraz-syrah,45.48118,4.79933,42,42018001,425,1580.85,22.864516129032264,29.501612903225805,13.02741935483871,8.0,2.0,86.2,236.8,0.0,12.066666666666665,13.49775508940108
Château Mouton Rothschild,Pauillac (Premier Grand Cru Classé) 2010,2010.0,4.7,1216,86784,4.6,pauillac,949.0,cabernet-sauvignon,45.1912,-0.7518,33,33314003,19,1685.3,20.761290322580642,27.395161290322584,12.008064516129032,2.0,1.0,81.5,122.0,0.0,13.890000000000002,1.8068735788744228
Jean-Claude Ramonet,Chassagne-Montrachet Premier Cru 'Boudriotte' Rouge 2016,2016.0,4.3,43,299,4.2,chassagne-montrachet-la-boudriotte,954.0,pinot-noir,46.9245,4.744,71,71464001,300,1334.8000000000002,20.174193548387095,27.348387096774196,13.619354838709674,2.0,2.0,61.400000000000006,130.5,4.0,9.259999999999998,12.285562138968732
Robert Groffier,Les Amoureuses Chambolle-Musigny 1er Cru 2020,2020.0,4.5,1898,1898,4.5,chambolle-musigny-les-amoureuses,958.97,pinot-noir,43.482675,1.220464,32,32182001,251,1860.25,22.54193548387097,28.76774193548387,11.741935483870968,6.0,0.0,66.89999999999999,155.2,0.0,14.166666666666664,27.774277819220316
Château Lafleur,Pomerol 2017,2017.0,4.5,3882,3882,4.5,pomerol,965.46,cabernet-sauvignon,44.9334,-0.2015,33,33394002,38,1797.7999999999997,21.21935483870968,27.530645161290323,11.998387096774195,2.0,0.0,113.8,99.0,2.0,12.67,2.046980980595483
Domaine Nicole Lamarche (François Lamarche),La Grande Rue Grand Cru Monopole 2021,2021.0,4.4,1853,1853,4.4,la-grande-rue,970.0,pinot-noir,43.654347,3.185772,34,34028003,373,1635.25,21.588709677419356,27.48225806451613,11.345161290322581,1.0,4.0,35.9,154.5,1.0,10.396666666666668,3.584030313489259
Vincent Girardin,Romanee-Saint-Vivant Grand Cru 2022,2022.0,4.5,33,33,4.5,romanee-saint-vivant,970.0,pinot-noir,47.318228,1.89,18,18279001,98,1731.05,21.733870967741936,29.400000000000002,15.32741935483871,5.0,3.0,219.49999999999997,163.1,5.0,11.246666666666666,14.432249459419463
Domaine Comte Georges de Vogüé,Bonnes-Mares Grand Cru 2010,2010.0,4.5,87,3172,4.5,bonnes-mares,974.0,pinot-noir,46.93819,5.030046,21,21131001,182,1271.3000000000002,19.817741935483873,25.779032258064518,11.316129032258065,0.0,8.0,139.0,117.40000000000002,2.0,11.479999999999999,16.872365100887876
Thibault Liger-Belair,Richebourg 2017,2017.0,4.5,438,438,4.5,richebourg,976.9,pinot-noir,46.577721,1.77166,18,18187004,462,1315.4,19.296774193548387,24.698387096774198,9.84677419354839,0.0,3.0,59.2,110.2,3.0,9.076666666666666,39.407524313981135
Domaine Nicole Lamarche (François Lamarche),La Grande Rue Grand Cru Monopole 2020,2020.0,4.4,1853,1853,4.4,la-grande-rue,980.0,pinot-noir,43.654347,3.185772,34,34028003,373,1776.65,23.032258064516128,29.367741935483878,12.180645161290322,2.0,1.0,77.89999999999999,158.70000000000002,0.0,12.403333333333332,3.584030313489259
Maison Leroy,Fixin 2012,2012.0,4.2,133,133,4.2,fixin,980.0,pinot-noir,47.2597,4.9734,21,21473001,219,1346.75,19.793548387096777,25.651612903225804,11.359677419354842,0.0,4.0,95.9,138.7,1.0,9.416666666666666,8.719817477796186
Domaine Perrot-Minot,Mazoyères-Chambertin Grand Cru (Vieilles Vignes) 2022,2022.0,4.4,966,966,4.4,mazoyeres-chambertin,990.0,pinot-noir,47.071004,4.93028,21,21590001,246,1816.2999999999997,22.958064516129035,29.477419354838712,12.924193548387096,3.0,2.0,153.4,141.39999999999998,2.0,10.94,7.27589556046426
Domaine Sylvain Cathiard,Nuits-Saint-Georges 1er Cru 'Aux Thorey' 2019,2019.0,4.4,629,629,4.4,nuits-saint-georges-aux-thorey,992.5,pinot-noir,47.1384,4.9489,21,21590001,246,1534.2999999999997,21.89166666666667,28.288709677419355,12.741935483870968,3.0,5.0,63.99999999999999,133.49999999999997,3.0,10.506666666666668,12.467933837744864
Domaine Cecile Tremblay,Chambolle-Musigny Les Cabottes 2020,2020.0,4.4,555,555,4.4,chambolle-musigny,992.5,pinot-noir,47.185,4.9681,21,21473001,219,1623.5500000000002,22.554838709677423,29.01290322580645,13.156451612903227,9.0,2.0,54.9,200.1,3.0,13.55,12.933130253165713
François Bertheau,Chambolle-Musigny Premier Cru 'Les Amoureuses' 2020,2020.0,4.4,443,443,4.4,chambolle-musigny-les-amoureuses,996.64,pinot-noir,43.482675,1.220464,32,32182001,251,1860.25,22.54193548387097,28.76774193548387,11.741935483870968,6.0,0.0,66.89999999999999,155.2,0.0,14.166666666666664,27.774277819220316
Maison Leroy,Gevrey-Chambertin Premier Cru 2017,2017.0,4.4,29,29,4.4,gevrey-chambertin-premier-cru,1000.0,pinot-noir,47.2292,4.956,21,21473001,219,1455.8999999999999,21.069354838709682,27.416129032258063,12.080645161290324,0.0,4.0,68.9,67.6,3.0,10.136666666666665,10.873237907088209
M. Chapoutier,Ermitage Le Méal 2012,2012.0,4.5,163,2458,4.4,hermitage,1016.25,shiraz-syrah,45.0616,4.8472,26,26179001,153,1793.1,22.146774193548385,29.35967741935484,13.798387096774192,6.0,3.0,43.5,176.5,0.0,11.669999999999998,2.871917538456766
A.F. Gros,Richebourg Grand Cru 2015,2015.0,4.4,33,1209,4.5,richebourg,1022.0,pinot-noir,46.577721,1.77166,18,18187004,462,1286.35,20.683870967741935,26.545161290322582,11.314516129032258,4.0,4.0,67.9,113.7,2.0,11.313333333333334,39.407524313981135
Kei Shiogai,Poisot Pommard 2022,2022.0,4.3,54,54,4.3,pommard,1027.7,pinot-noir,46.9513,4.7927,21,21527001,417,1508.5,21.343548387096774,28.317741935483877,14.279032258064515,3.0,3.0,151.7,140.49999999999991,6.0,9.620000000000001,9.010673464521938
Domaine Prieuré Roch,Nuits-Saint-Georges 1er Cru 'Clos des Corvées' 2021,2021.0,4.4,1510,1512,4.4,nuits-saint-georges-clos-des-corvees,1040.0,pinot-noir,44.146403,3.323841,34,34064003,729,1084.85,18.44516129032258,24.87096774193548,12.22258064516129,0.0,3.0,45.2,273.09999999999997,8.0,7.696666666666667,31.073858413002053
Domaine Arnoux-Lachaux,Latricières-Chambertin Grand Cru 2015,2015.0,4.3,313,313,4.3,latricieres-chambertin,1041.67,pinot-noir,47.237,4.9634,21,21473001,219,1484.05,22.36129032258064,29.06935483870968,13.296774193548387,10.0,4.0,38.7,156.29999999999995,0.0,11.536666666666669,10.033355386118432
Domaine Comte Georges de Vogüé,Musigny Grand Cru (Cuveé Vieilles Vignes) 2017,2017.0,4.6,205,4368,4.5,musigny,1043.9,pinot-noir,47.239368,3.153248,18,18125004,139,1356.65,19.87903225806452,26.762903225806447,13.430645161290323,1.0,1.0,51.5,71.0,9.0,8.903333333333334,31.20958920985752
Domaine Anne Gros,Echezeaux Grand Cru Les Loachausses 2017,2017.0,4.5,87,1302,4.4,echezeaux,1050.0,pinot-noir,47.250529,4.905824,21,21473001,219,1455.8999999999999,21.069354838709682,27.416129032258063,12.080645161290324,0.0,4.0,68.9,67.6,3.0,10.136666666666665,13.906991477989024
Mongeard-Mugneret,Richebourg Grand Cru 2020,2020.0,4.5,727,727,4.5,richebourg,1060.0,pinot-noir,46.577721,1.77166,18,18187004,462,1385.6,20.174193548387095,25.914516129032254,11.02903225806452,4.0,2.0,115.6,175.1,1.0,13.223333333333334,39.407524313981135
Domaine des Lambrays,Clos des Lambrays Grand Cru 2019,2019.0,4.6,68,7617,4.4,clos-de-lambrays,1063.75,pinot-noir,45.605031,3.692539,42,42039003,990,789.5,17.38548387096774,24.003225806451614,13.417741935483871,0.0,9.0,68.2,183.39999999999998,13.0,6.15,15.740796023294875
Domaine Ponsot,Chapelle-Chambertin Grand Cru 2012,2012.0,4.3,28,745,4.3,chapelle-chambertin,1063.75,pinot-noir,48.458478,6.853677,67,67027001,1065,562.7,14.337096774193547,17.845161290322583,6.408064516129032,0.0,9.0,129.4,245.79999999999998,11.0,3.979999999999999,31.052638351820235
Domaine Ponsot,Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2011,2011.0,4.4,89,3226,4.4,clos-de-la-roche,1063.75,pinot-noir,47.1808,4.934481,21,21473001,219,1425.8500000000001,18.679032258064513,24.143548387096768,10.711290322580647,0.0,6.0,52.099999999999994,82.6,0.0,13.709999999999997,15.120852918471774
Maison Leroy,Volnay Premier Cru 2012,2012.0,4.4,39,39,4.4,volnay-premier-cru,1080.0,pinot-noir,46.9442,4.7658,71,71378001,240,1448.6,20.051612903225806,25.75967741935484,10.733870967741938,1.0,5.0,87.00000000000001,164.4,0.0,9.85,8.794760923762487
A.F. Gros,Richebourg Grand Cru 2021,2021.0,4.5,1209,1209,4.5,richebourg,1082.8,pinot-noir,46.577721,1.77166,18,18057003,243,1212.5,18.279032258064515,24.70967741935484,12.353225806451617,0.0,1.0,101.49999999999999,117.5,13.0,8.503333333333332,34.11486654125541
Domaine Ponsot,Chapelle-Chambertin Grand Cru 2015,2015.0,4.3,745,745,4.3,chapelle-chambertin,1087.5,pinot-noir,48.458478,6.853677,67,67027001,1065,643.2,16.975806451612907,21.245161290322585,7.775806451612904,0.0,4.0,55.7,104.99999999999999,8.0,6.02758620689655,31.052638351820235
E. Guigal,Côte-Rôtie La Turque 2010,2010.0,4.7,221,5965,4.6,cote-rotie,1087.5,shiraz-syrah,45.48118,4.79933,42,42018001,425,1340.8,20.719354838709677,26.546774193548387,11.048387096774192,0.0,2.0,79.0,170.0,0.0,11.786666666666665,13.49775508940108
Domaine Cecile Tremblay,Chambolle-Musigny Les Cabottes 2013,2013.0,4.2,61,555,4.4,chambolle-musigny,1087.5,pinot-noir,47.185,4.9681,21,21473001,219,1316.85,20.932258064516127,26.7758064516129,11.675806451612903,1.0,4.0,75.5,167.39999999999998,2.0,10.133333333333331,12.933130253165713
E. Guigal,Côte-Rôtie La Landonne 2010,2010.0,4.6,135,4933,4.5,cote-rotie,1087.5,shiraz-syrah,45.48118,4.79933,42,42018001,425,1340.8,20.719354838709677,26.546774193548387,11.048387096774192,0.0,2.0,79.0,170.0,0.0,11.786666666666665,13.49775508940108
Domaine Ponsot,Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2016,2016.0,4.4,90,3226,4.4,clos-de-la-roche,1087.5,pinot-noir,47.1808,4.934481,21,21473001,219,1375.6,20.96451612903226,27.208064516129035,12.806451612903224,0.0,2.0,92.60000000000001,123.0,2.0,9.553333333333333,15.120852918471774
Domaine Arnoux-Lachaux,Échezeaux Grand Cru 'Les Rouges' 2013,2013.0,4.3,82,977,4.3,echezeaux,1088.0,pinot-noir,47.250529,4.905824,21,21473001,219,1316.85,20.932258064516127,26.7758064516129,11.675806451612903,1.0,4.0,75.5,167.39999999999998,2.0,10.133333333333331,13.906991477989024
Château Margaux,Château Margaux (Premier Grand Cru Classé) 2010,2010.0,4.7,790,53109,4.6,margaux,1092.17,cabernet-sauvignon,45.03212,-0.66832,33,33415001,42,1593.9,20.43333333333333,27.150000000000002,12.033870967741938,3.0,0.0,66.8,131.4,0.0,13.233333333333336,15.385442876263323
Domaine G. Roumier,Chambolle-Musigny 1er Cru 'Les Combottes' 2010,2010.0,4.4,168,168,4.4,chambolle-musigny-aux-combottes,1094.0,pinot-noir,44.136348,0.087201,32,32290001,156,1684.8500000000001,21.422580645161293,29.325806451612905,14.248387096774193,5.0,1.0,46.0,149.0,0.0,13.196666666666665,19.301712550180568
Château Haut-Brion,Pessac-Léognan (Premier Grand Cru Classé) 2010,2010.0,4.7,649,46592,4.6,pessac-leognan,1100.0,cabernet-sauvignon,44.80321,-0.59432,33,33550001,25,1704.25,21.46935483870968,27.893548387096775,12.008064516129034,3.0,0.0,65.0,118.0,0.0,13.863333333333333,2.0243113367736165
Domaine Leroy,Gevrey-Chambertin 2017,2017.0,4.3,361,361,4.3,gevrey-chambertin,1100.0,pinot-noir,47.2229,4.96857,21,21473001,219,1455.8999999999999,21.069354838709682,27.416129032258063,12.080645161290324,0.0,4.0,68.9,67.6,3.0,10.136666666666665,10.329188631450947
Clos Rougeard,Les Poyeux Saumur Champigny 2012,2012.0,4.5,241,2596,4.5,saumur-champigny,1107.0,cabernet-franc,47.25,-0.08333,49,49215002,58,1350.2000000000003,19.540322580645164,25.709677419354836,11.893548387096773,1.0,2.0,90.0,197.5,2.0,9.566666666666666,14.048748160124559
Domaine Prieuré Roch,Les Hautes-Maizières 2021,2021.0,4.4,337,337,4.4,vosne-romanee,1111.25,pinot-noir,47.0937,4.5716,21,21567001,396,1061.65,17.422580645161286,23.05806451612903,10.6258064516129,0.0,5.0,94.69999999999999,174.1,10.0,7.900000000000001,6.5153313857727015
Thibault Liger-Belair,Richebourg 2010,2010.0,4.5,438,438,4.5,richebourg,1128.0,pinot-noir,46.577721,1.77166,18,18135001,219,1229.6,19.804838709677412,26.554838709677416,12.870967741935482,1.0,2.0,68.80000000000001,103.40000000000002,0.0,11.106666666666667,36.08377370494028
Domaine Trapet,Chambertin Grand Cru 2016,2016.0,4.7,39,3074,4.4,chambertin,1135.0,pinot-noir,48.39303,4.313863,10,10228002,145,1336.6999999999998,20.13064516129032,26.77096774193548,12.762903225806452,3.0,0.0,96.2,96.8,2.0,9.429999999999998,12.516424011073985
Domaine Henri Gouges,Les Saint Georges Nuits-Saint-Georges 1er Cru 2021,2021.0,4.2,869,869,4.2,nuits-saint-georges-premier-cru,1135.0,pinot-noir,47.136,4.951,21,21590001,246,1303.6499999999999,18.946774193548393,24.327419354838703,10.029032258064515,0.0,5.0,61.6,188.20000000000002,3.0,9.713333333333335,12.384653634064172
Domaine Arnoux-Lachaux,Vosne-Romanée Premier Cru 'Les Chaumes' 2015,2015.0,4.3,55,1053,4.2,vosne-romanee-les-chaumes,1135.0,pinot-noir,47.0937,4.5716,21,21567001,396,1210.1,20.790322580645164,28.0258064516129,14.30967741935484,9.0,3.0,47.8,158.70000000000002,5.0,10.516666666666667,6.5153313857727015
Domaine Fourrier,Vieille Vigne Chambolle-Musigny 1er Cru 'Les Amoureuses' 2017,2017.0,4.6,26,26,4.6,chambolle-musigny-les-amoureuses,1139.6,pinot-noir,43.482675,1.220464,32,32182001,251,1823.2,21.47741935483871,26.99032258064516,10.158064516129032,1.0,3.0,24.999999999999996,58.199999999999996,0.0,12.683333333333332,27.774277819220316
Domaine Comte Georges de Vogüé,Musigny Grand Cru (Cuveé Vieilles Vignes) 2021,2021.0,4.5,40,4368,4.5,musigny,1143.9,pinot-noir,47.239368,3.153248,18,18125004,139,1207.3500000000001,18.461290322580645,24.74677419354839,12.146774193548389,0.0,3.0,109.8,175.6,10.0,8.8,31.20958920985752
A.F. Gros,Richebourg Grand Cru 2022,2022.0,4.5,1209,1209,4.5,richebourg,1148.06,pinot-noir,46.577721,1.77166,18,18057003,243,1658.9499999999998,21.50161290322581,29.80806451612903,16.969354838709673,7.0,1.0,160.7,124.10000000000001,5.0,9.990000000000002,34.11486654125541
Domaine Ponsot,Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2019,2019.0,4.5,32,3226,4.4,clos-de-la-roche,1158.75,pinot-noir,47.1808,4.934481,21,21473001,219,1543.6,22.24516129032258,28.9741935483871,13.490322580645165,4.0,3.0,35.3,130.0,2.0,10.386666666666667,15.120852918471774
Louis Jadot,Musigny Grand Cru 2020,2020.0,4.4,212,212,4.4,musigny,1158.75,pinot-noir,47.239368,3.153248,18,18125004,139,1432.7000000000003,20.574193548387104,28.26774193548387,15.125806451612904,7.0,1.0,73.00000000000001,162.8,6.0,12.963333333333333,31.20958920985752
Domaine Prieuré Roch,Vieilles Vignes Nuits 1er Cru 2018,2018.0,4.2,101,1628,4.3,nuits-saint-georges-premier-cru,1158.75,pinot-noir,47.136,4.951,21,21590001,246,1758.75,22.2258064516129,28.574193548387097,12.319354838709675,4.0,3.0,63.0,80.1,0.0,13.146666666666667,12.384653634064172
Domaine Ponsot,Clos de la Roche Grand Cru Cuvée Vieilles Vignes 2015,2015.0,4.5,93,3226,4.4,clos-de-la-roche,1158.75,pinot-noir,47.1808,4.934481,21,21473001,219,1484.05,22.36129032258064,29.06935483870968,13.296774193548387,10.0,4.0,38.7,156.29999999999995,0.0,11.536666666666669,15.120852918471774
